x,y
12.3209357495,45.5809267176
12.3209357495,45.60269984195714
12.3209357495,45.624472966314286
12.3209357495,45.646246090671426
12.3209357495,45.66801921502857
12.3209357495,45.68979233938571
12.3209357495,45.71156546374286
12.3209357495,45.7333385881
12.3209357495,45.75511171245714
12.3209357495,45.77688483681428
12.3209357495,45.79865796117143
12.3209357495,45.82043108552857
12.3209357495,45.842204209885715
12.3209357495,45.863977334242854
12.3209357495,45.8857504586
12.3209357495,45.90752358295714
12.3209357495,45.929296707314286
12.3209357495,45.951069831671425
12.3209357495,45.97284295602857
12.3209357495,45.99461608038571
12.3209357495,46.01638920474286
12.3209357495,46.0381623291
12.3209357495,46.05993545345714
12.3209357495,46.08170857781428
12.3209357495,46.10348170217143
12.3209357495,46.12525482652857
12.3209357495,46.147027950885715
12.3209357495,46.168801075242854
12.3209357495,46.1905741996
12.3209357495,46.21234732395714
12.3209357495,46.234120448314286
12.3209357495,46.255893572671425
12.3209357495,46.27766669702857
12.3209357495,46.29943982138571
12.3209357495,46.32121294574286
12.3209357495,46.3429860701
12.3209357495,46.36475919445714
12.3209357495,46.38653231881428
12.3209357495,46.40830544317143
12.3209357495,46.43007856752857
12.3209357495,46.451851691885715
12.3209357495,46.473624816242854
12.3209357495,46.4953979406
12.3209357495,46.51717106495714
12.3209357495,46.538944189314286
12.3209357495,46.560717313671425
12.3209357495,46.58249043802857
12.3209357495,46.60426356238571
12.3209357495,46.62603668674285
12.3209357495,46.6478098111
12.353546307606123,45.5809267176
12.353546307606123,45.60269984195714
12.353546307606123,45.624472966314286
12.353546307606123,45.646246090671426
12.353546307606123,45.66801921502857
12.353546307606123,45.68979233938571
12.353546307606123,45.71156546374286
12.353546307606123,45.7333385881
12.353546307606123,45.75511171245714
12.353546307606123,45.77688483681428
12.353546307606123,45.79865796117143
12.353546307606123,45.82043108552857
12.353546307606123,45.842204209885715
12.353546307606123,45.863977334242854
12.353546307606123,45.8857504586
12.353546307606123,45.90752358295714
12.353546307606123,45.929296707314286
12.353546307606123,45.951069831671425
12.353546307606123,45.97284295602857
12.353546307606123,45.99461608038571
12.353546307606123,46.01638920474286
12.353546307606123,46.0381623291
12.353546307606123,46.05993545345714
12.353546307606123,46.08170857781428
12.353546307606123,46.10348170217143
12.353546307606123,46.12525482652857
12.353546307606123,46.147027950885715
12.353546307606123,46.168801075242854
12.353546307606123,46.1905741996
12.353546307606123,46.21234732395714
12.353546307606123,46.234120448314286
12.353546307606123,46.255893572671425
12.353546307606123,46.27766669702857
12.353546307606123,46.29943982138571
12.353546307606123,46.32121294574286
12.353546307606123,46.3429860701
12.353546307606123,46.36475919445714
12.353546307606123,46.38653231881428
12.353546307606123,46.40830544317143
12.353546307606123,46.43007856752857
12.353546307606123,46.451851691885715
12.353546307606123,46.473624816242854
12.353546307606123,46.4953979406
12.353546307606123,46.51717106495714
12.353546307606123,46.538944189314286
12.353546307606123,46.560717313671425
12.353546307606123,46.58249043802857
12.353546307606123,46.60426356238571
12.353546307606123,46.62603668674285
12.353546307606123,46.6478098111
12.386156865712245,45.5809267176
12.386156865712245,45.60269984195714
12.386156865712245,45.624472966314286
12.386156865712245,45.646246090671426
12.386156865712245,45.66801921502857
12.386156865712245,45.68979233938571
12.386156865712245,45.71156546374286
12.386156865712245,45.7333385881
12.386156865712245,45.75511171245714
12.386156865712245,45.77688483681428
12.386156865712245,45.79865796117143
12.386156865712245,45.82043108552857
12.386156865712245,45.842204209885715
12.386156865712245,45.863977334242854
12.386156865712245,45.8857504586
12.386156865712245,45.90752358295714
12.386156865712245,45.929296707314286
12.386156865712245,45.951069831671425
12.386156865712245,45.97284295602857
12.386156865712245,45.99461608038571
12.386156865712245,46.01638920474286
12.386156865712245,46.0381623291
12.386156865712245,46.05993545345714
12.386156865712245,46.08170857781428
12.386156865712245,46.10348170217143
12.386156865712245,46.12525482652857
12.386156865712245,46.147027950885715
12.386156865712245,46.168801075242854
12.386156865712245,46.1905741996
12.386156865712245,46.21234732395714
12.386156865712245,46.234120448314286
12.386156865712245,46.255893572671425
12.386156865712245,46.27766669702857
12.386156865712245,46.29943982138571
12.386156865712245,46.32121294574286
12.386156865712245,46.3429860701
12.386156865712245,46.36475919445714
12.386156865712245,46.38653231881428
12.386156865712245,46.40830544317143
12.386156865712245,46.43007856752857
12.386156865712245,46.451851691885715
12.386156865712245,46.473624816242854
12.386156865712245,46.4953979406
12.386156865712245,46.51717106495714
12.386156865712245,46.538944189314286
12.386156865712245,46.560717313671425
12.386156865712245,46.58249043802857
12.386156865712245,46.60426356238571
12.386156865712245,46.62603668674285
12.386156865712245,46.6478098111
12.418767423818368,45.5809267176
12.418767423818368,45.60269984195714
12.418767423818368,45.624472966314286
12.418767423818368,45.646246090671426
12.418767423818368,45.66801921502857
12.418767423818368,45.68979233938571
12.418767423818368,45.71156546374286
12.418767423818368,45.7333385881
12.418767423818368,45.75511171245714
12.418767423818368,45.77688483681428
12.418767423818368,45.79865796117143
12.418767423818368,45.82043108552857
12.418767423818368,45.842204209885715
12.418767423818368,45.863977334242854
12.418767423818368,45.8857504586
12.418767423818368,45.90752358295714
12.418767423818368,45.929296707314286
12.418767423818368,45.951069831671425
12.418767423818368,45.97284295602857
12.418767423818368,45.99461608038571
12.418767423818368,46.01638920474286
12.418767423818368,46.0381623291
12.418767423818368,46.05993545345714
12.418767423818368,46.08170857781428
12.418767423818368,46.10348170217143
12.418767423818368,46.12525482652857
12.418767423818368,46.147027950885715
12.418767423818368,46.168801075242854
12.418767423818368,46.1905741996
12.418767423818368,46.21234732395714
12.418767423818368,46.234120448314286
12.418767423818368,46.255893572671425
12.418767423818368,46.27766669702857
12.418767423818368,46.29943982138571
12.418767423818368,46.32121294574286
12.418767423818368,46.3429860701
12.418767423818368,46.36475919445714
12.418767423818368,46.38653231881428
12.418767423818368,46.40830544317143
12.418767423818368,46.43007856752857
12.418767423818368,46.451851691885715
12.418767423818368,46.473624816242854
12.418767423818368,46.4953979406
12.418767423818368,46.51717106495714
12.418767423818368,46.538944189314286
12.418767423818368,46.560717313671425
12.418767423818368,46.58249043802857
12.418767423818368,46.60426356238571
12.418767423818368,46.62603668674285
12.418767423818368,46.6478098111
12.45137798192449,45.5809267176
12.45137798192449,45.60269984195714
12.45137798192449,45.624472966314286
12.45137798192449,45.646246090671426
12.45137798192449,45.66801921502857
12.45137798192449,45.68979233938571
12.45137798192449,45.71156546374286
12.45137798192449,45.7333385881
12.45137798192449,45.75511171245714
12.45137798192449,45.77688483681428
12.45137798192449,45.79865796117143
12.45137798192449,45.82043108552857
12.45137798192449,45.842204209885715
12.45137798192449,45.863977334242854
12.45137798192449,45.8857504586
12.45137798192449,45.90752358295714
12.45137798192449,45.929296707314286
12.45137798192449,45.951069831671425
12.45137798192449,45.97284295602857
12.45137798192449,45.99461608038571
12.45137798192449,46.01638920474286
12.45137798192449,46.0381623291
12.45137798192449,46.05993545345714
12.45137798192449,46.08170857781428
12.45137798192449,46.10348170217143
12.45137798192449,46.12525482652857
12.45137798192449,46.147027950885715
12.45137798192449,46.168801075242854
12.45137798192449,46.1905741996
12.45137798192449,46.21234732395714
12.45137798192449,46.234120448314286
12.45137798192449,46.255893572671425
12.45137798192449,46.27766669702857
12.45137798192449,46.29943982138571
12.45137798192449,46.32121294574286
12.45137798192449,46.3429860701
12.45137798192449,46.36475919445714
12.45137798192449,46.38653231881428
12.45137798192449,46.40830544317143
12.45137798192449,46.43007856752857
12.45137798192449,46.451851691885715
12.45137798192449,46.473624816242854
12.45137798192449,46.4953979406
12.45137798192449,46.51717106495714
12.45137798192449,46.538944189314286
12.45137798192449,46.560717313671425
12.45137798192449,46.58249043802857
12.45137798192449,46.60426356238571
12.45137798192449,46.62603668674285
12.45137798192449,46.6478098111
12.483988540030612,45.5809267176
12.483988540030612,45.60269984195714
12.483988540030612,45.624472966314286
12.483988540030612,45.646246090671426
12.483988540030612,45.66801921502857
12.483988540030612,45.68979233938571
12.483988540030612,45.71156546374286
12.483988540030612,45.7333385881
12.483988540030612,45.75511171245714
12.483988540030612,45.77688483681428
12.483988540030612,45.79865796117143
12.483988540030612,45.82043108552857
12.483988540030612,45.842204209885715
12.483988540030612,45.863977334242854
12.483988540030612,45.8857504586
12.483988540030612,45.90752358295714
12.483988540030612,45.929296707314286
12.483988540030612,45.951069831671425
12.483988540030612,45.97284295602857
12.483988540030612,45.99461608038571
12.483988540030612,46.01638920474286
12.483988540030612,46.0381623291
12.483988540030612,46.05993545345714
12.483988540030612,46.08170857781428
12.483988540030612,46.10348170217143
12.483988540030612,46.12525482652857
12.483988540030612,46.147027950885715
12.483988540030612,46.168801075242854
12.483988540030612,46.1905741996
12.483988540030612,46.21234732395714
12.483988540030612,46.234120448314286
12.483988540030612,46.255893572671425
12.483988540030612,46.27766669702857
12.483988540030612,46.29943982138571
12.483988540030612,46.32121294574286
12.483988540030612,46.3429860701
12.483988540030612,46.36475919445714
12.483988540030612,46.38653231881428
12.483988540030612,46.40830544317143
12.483988540030612,46.43007856752857
12.483988540030612,46.451851691885715
12.483988540030612,46.473624816242854
12.483988540030612,46.4953979406
12.483988540030612,46.51717106495714
12.483988540030612,46.538944189314286
12.483988540030612,46.560717313671425
12.483988540030612,46.58249043802857
12.483988540030612,46.60426356238571
12.483988540030612,46.62603668674285
12.483988540030612,46.6478098111
12.516599098136735,45.5809267176
12.516599098136735,45.60269984195714
12.516599098136735,45.624472966314286
12.516599098136735,45.646246090671426
12.516599098136735,45.66801921502857
12.516599098136735,45.68979233938571
12.516599098136735,45.71156546374286
12.516599098136735,45.7333385881
12.516599098136735,45.75511171245714
12.516599098136735,45.77688483681428
12.516599098136735,45.79865796117143
12.516599098136735,45.82043108552857
12.516599098136735,45.842204209885715
12.516599098136735,45.863977334242854
12.516599098136735,45.8857504586
12.516599098136735,45.90752358295714
12.516599098136735,45.929296707314286
12.516599098136735,45.951069831671425
12.516599098136735,45.97284295602857
12.516599098136735,45.99461608038571
12.516599098136735,46.01638920474286
12.516599098136735,46.0381623291
12.516599098136735,46.05993545345714
12.516599098136735,46.08170857781428
12.516599098136735,46.10348170217143
12.516599098136735,46.12525482652857
12.516599098136735,46.147027950885715
12.516599098136735,46.168801075242854
12.516599098136735,46.1905741996
12.516599098136735,46.21234732395714
12.516599098136735,46.234120448314286
12.516599098136735,46.255893572671425
12.516599098136735,46.27766669702857
12.516599098136735,46.29943982138571
12.516599098136735,46.32121294574286
12.516599098136735,46.3429860701
12.516599098136735,46.36475919445714
12.516599098136735,46.38653231881428
12.516599098136735,46.40830544317143
12.516599098136735,46.43007856752857
12.516599098136735,46.451851691885715
12.516599098136735,46.473624816242854
12.516599098136735,46.4953979406
12.516599098136735,46.51717106495714
12.516599098136735,46.538944189314286
12.516599098136735,46.560717313671425
12.516599098136735,46.58249043802857
12.516599098136735,46.60426356238571
12.516599098136735,46.62603668674285
12.516599098136735,46.6478098111
12.549209656242857,45.5809267176
12.549209656242857,45.60269984195714
12.549209656242857,45.624472966314286
12.549209656242857,45.646246090671426
12.549209656242857,45.66801921502857
12.549209656242857,45.68979233938571
12.549209656242857,45.71156546374286
12.549209656242857,45.7333385881
12.549209656242857,45.75511171245714
12.549209656242857,45.77688483681428
12.549209656242857,45.79865796117143
12.549209656242857,45.82043108552857
12.549209656242857,45.842204209885715
12.549209656242857,45.863977334242854
12.549209656242857,45.8857504586
12.549209656242857,45.90752358295714
12.549209656242857,45.929296707314286
12.549209656242857,45.951069831671425
12.549209656242857,45.97284295602857
12.549209656242857,45.99461608038571
12.549209656242857,46.01638920474286
12.549209656242857,46.0381623291
12.549209656242857,46.05993545345714
12.549209656242857,46.08170857781428
12.549209656242857,46.10348170217143
12.549209656242857,46.12525482652857
12.549209656242857,46.147027950885715
12.549209656242857,46.168801075242854
12.549209656242857,46.1905741996
12.549209656242857,46.21234732395714
12.549209656242857,46.234120448314286
12.549209656242857,46.255893572671425
12.549209656242857,46.27766669702857
12.549209656242857,46.29943982138571
12.549209656242857,46.32121294574286
12.549209656242857,46.3429860701
12.549209656242857,46.36475919445714
12.549209656242857,46.38653231881428
12.549209656242857,46.40830544317143
12.549209656242857,46.43007856752857
12.549209656242857,46.451851691885715
12.549209656242857,46.473624816242854
12.549209656242857,46.4953979406
12.549209656242857,46.51717106495714
12.549209656242857,46.538944189314286
12.549209656242857,46.560717313671425
12.549209656242857,46.58249043802857
12.549209656242857,46.60426356238571
12.549209656242857,46.62603668674285
12.549209656242857,46.6478098111
12.58182021434898,45.5809267176
12.58182021434898,45.60269984195714
12.58182021434898,45.624472966314286
12.58182021434898,45.646246090671426
12.58182021434898,45.66801921502857
12.58182021434898,45.68979233938571
12.58182021434898,45.71156546374286
12.58182021434898,45.7333385881
12.58182021434898,45.75511171245714
12.58182021434898,45.77688483681428
12.58182021434898,45.79865796117143
12.58182021434898,45.82043108552857
12.58182021434898,45.842204209885715
12.58182021434898,45.863977334242854
12.58182021434898,45.8857504586
12.58182021434898,45.90752358295714
12.58182021434898,45.929296707314286
12.58182021434898,45.951069831671425
12.58182021434898,45.97284295602857
12.58182021434898,45.99461608038571
12.58182021434898,46.01638920474286
12.58182021434898,46.0381623291
12.58182021434898,46.05993545345714
12.58182021434898,46.08170857781428
12.58182021434898,46.10348170217143
12.58182021434898,46.12525482652857
12.58182021434898,46.147027950885715
12.58182021434898,46.168801075242854
12.58182021434898,46.1905741996
12.58182021434898,46.21234732395714
12.58182021434898,46.234120448314286
12.58182021434898,46.255893572671425
12.58182021434898,46.27766669702857
12.58182021434898,46.29943982138571
12.58182021434898,46.32121294574286
12.58182021434898,46.3429860701
12.58182021434898,46.36475919445714
12.58182021434898,46.38653231881428
12.58182021434898,46.40830544317143
12.58182021434898,46.43007856752857
12.58182021434898,46.451851691885715
12.58182021434898,46.473624816242854
12.58182021434898,46.4953979406
12.58182021434898,46.51717106495714
12.58182021434898,46.538944189314286
12.58182021434898,46.560717313671425
12.58182021434898,46.58249043802857
12.58182021434898,46.60426356238571
12.58182021434898,46.62603668674285
12.58182021434898,46.6478098111
12.614430772455103,45.5809267176
12.614430772455103,45.60269984195714
12.614430772455103,45.624472966314286
12.614430772455103,45.646246090671426
12.614430772455103,45.66801921502857
12.614430772455103,45.68979233938571
12.614430772455103,45.71156546374286
12.614430772455103,45.7333385881
12.614430772455103,45.75511171245714
12.614430772455103,45.77688483681428
12.614430772455103,45.79865796117143
12.614430772455103,45.82043108552857
12.614430772455103,45.842204209885715
12.614430772455103,45.863977334242854
12.614430772455103,45.8857504586
12.614430772455103,45.90752358295714
12.614430772455103,45.929296707314286
12.614430772455103,45.951069831671425
12.614430772455103,45.97284295602857
12.614430772455103,45.99461608038571
12.614430772455103,46.01638920474286
12.614430772455103,46.0381623291
12.614430772455103,46.05993545345714
12.614430772455103,46.08170857781428
12.614430772455103,46.10348170217143
12.614430772455103,46.12525482652857
12.614430772455103,46.147027950885715
12.614430772455103,46.168801075242854
12.614430772455103,46.1905741996
12.614430772455103,46.21234732395714
12.614430772455103,46.234120448314286
12.614430772455103,46.255893572671425
12.614430772455103,46.27766669702857
12.614430772455103,46.29943982138571
12.614430772455103,46.32121294574286
12.614430772455103,46.3429860701
12.614430772455103,46.36475919445714
12.614430772455103,46.38653231881428
12.614430772455103,46.40830544317143
12.614430772455103,46.43007856752857
12.614430772455103,46.451851691885715
12.614430772455103,46.473624816242854
12.614430772455103,46.4953979406
12.614430772455103,46.51717106495714
12.614430772455103,46.538944189314286
12.614430772455103,46.560717313671425
12.614430772455103,46.58249043802857
12.614430772455103,46.60426356238571
12.614430772455103,46.62603668674285
12.614430772455103,46.6478098111
12.647041330561224,45.5809267176
12.647041330561224,45.60269984195714
12.647041330561224,45.624472966314286
12.647041330561224,45.646246090671426
12.647041330561224,45.66801921502857
12.647041330561224,45.68979233938571
12.647041330561224,45.71156546374286
12.647041330561224,45.7333385881
12.647041330561224,45.75511171245714
12.647041330561224,45.77688483681428
12.647041330561224,45.79865796117143
12.647041330561224,45.82043108552857
12.647041330561224,45.842204209885715
12.647041330561224,45.863977334242854
12.647041330561224,45.8857504586
12.647041330561224,45.90752358295714
12.647041330561224,45.929296707314286
12.647041330561224,45.951069831671425
12.647041330561224,45.97284295602857
12.647041330561224,45.99461608038571
12.647041330561224,46.01638920474286
12.647041330561224,46.0381623291
12.647041330561224,46.05993545345714
12.647041330561224,46.08170857781428
12.647041330561224,46.10348170217143
12.647041330561224,46.12525482652857
12.647041330561224,46.147027950885715
12.647041330561224,46.168801075242854
12.647041330561224,46.1905741996
12.647041330561224,46.21234732395714
12.647041330561224,46.234120448314286
12.647041330561224,46.255893572671425
12.647041330561224,46.27766669702857
12.647041330561224,46.29943982138571
12.647041330561224,46.32121294574286
12.647041330561224,46.3429860701
12.647041330561224,46.36475919445714
12.647041330561224,46.38653231881428
12.647041330561224,46.40830544317143
12.647041330561224,46.43007856752857
12.647041330561224,46.451851691885715
12.647041330561224,46.473624816242854
12.647041330561224,46.4953979406
12.647041330561224,46.51717106495714
12.647041330561224,46.538944189314286
12.647041330561224,46.560717313671425
12.647041330561224,46.58249043802857
12.647041330561224,46.60426356238571
12.647041330561224,46.62603668674285
12.647041330561224,46.6478098111
12.679651888667347,45.5809267176
12.679651888667347,45.60269984195714
12.679651888667347,45.624472966314286
12.679651888667347,45.646246090671426
12.679651888667347,45.66801921502857
12.679651888667347,45.68979233938571
12.679651888667347,45.71156546374286
12.679651888667347,45.7333385881
12.679651888667347,45.75511171245714
12.679651888667347,45.77688483681428
12.679651888667347,45.79865796117143
12.679651888667347,45.82043108552857
12.679651888667347,45.842204209885715
12.679651888667347,45.863977334242854
12.679651888667347,45.8857504586
12.679651888667347,45.90752358295714
12.679651888667347,45.929296707314286
12.679651888667347,45.951069831671425
12.679651888667347,45.97284295602857
12.679651888667347,45.99461608038571
12.679651888667347,46.01638920474286
12.679651888667347,46.0381623291
12.679651888667347,46.05993545345714
12.679651888667347,46.08170857781428
12.679651888667347,46.10348170217143
12.679651888667347,46.12525482652857
12.679651888667347,46.147027950885715
12.679651888667347,46.168801075242854
12.679651888667347,46.1905741996
12.679651888667347,46.21234732395714
12.679651888667347,46.234120448314286
12.679651888667347,46.255893572671425
12.679651888667347,46.27766669702857
12.679651888667347,46.29943982138571
12.679651888667347,46.32121294574286
12.679651888667347,46.3429860701
12.679651888667347,46.36475919445714
12.679651888667347,46.38653231881428
12.679651888667347,46.40830544317143
12.679651888667347,46.43007856752857
12.679651888667347,46.451851691885715
12.679651888667347,46.473624816242854
12.679651888667347,46.4953979406
12.679651888667347,46.51717106495714
12.679651888667347,46.538944189314286
12.679651888667347,46.560717313671425
12.679651888667347,46.58249043802857
12.679651888667347,46.60426356238571
12.679651888667347,46.62603668674285
12.679651888667347,46.6478098111
12.712262446773469,45.5809267176
12.712262446773469,45.60269984195714
12.712262446773469,45.624472966314286
12.712262446773469,45.646246090671426
12.712262446773469,45.66801921502857
12.712262446773469,45.68979233938571
12.712262446773469,45.71156546374286
12.712262446773469,45.7333385881
12.712262446773469,45.75511171245714
12.712262446773469,45.77688483681428
12.712262446773469,45.79865796117143
12.712262446773469,45.82043108552857
12.712262446773469,45.842204209885715
12.712262446773469,45.863977334242854
12.712262446773469,45.8857504586
12.712262446773469,45.90752358295714
12.712262446773469,45.929296707314286
12.712262446773469,45.951069831671425
12.712262446773469,45.97284295602857
12.712262446773469,45.99461608038571
12.712262446773469,46.01638920474286
12.712262446773469,46.0381623291
12.712262446773469,46.05993545345714
12.712262446773469,46.08170857781428
12.712262446773469,46.10348170217143
12.712262446773469,46.12525482652857
12.712262446773469,46.147027950885715
12.712262446773469,46.168801075242854
12.712262446773469,46.1905741996
12.712262446773469,46.21234732395714
12.712262446773469,46.234120448314286
12.712262446773469,46.255893572671425
12.712262446773469,46.27766669702857
12.712262446773469,46.29943982138571
12.712262446773469,46.32121294574286
12.712262446773469,46.3429860701
12.712262446773469,46.36475919445714
12.712262446773469,46.38653231881428
12.712262446773469,46.40830544317143
12.712262446773469,46.43007856752857
12.712262446773469,46.451851691885715
12.712262446773469,46.473624816242854
12.712262446773469,46.4953979406
12.712262446773469,46.51717106495714
12.712262446773469,46.538944189314286
12.712262446773469,46.560717313671425
12.712262446773469,46.58249043802857
12.712262446773469,46.60426356238571
12.712262446773469,46.62603668674285
12.712262446773469,46.6478098111
12.744873004879592,45.5809267176
12.744873004879592,45.60269984195714
12.744873004879592,45.624472966314286
12.744873004879592,45.646246090671426
12.744873004879592,45.66801921502857
12.744873004879592,45.68979233938571
12.744873004879592,45.71156546374286
12.744873004879592,45.7333385881
12.744873004879592,45.75511171245714
12.744873004879592,45.77688483681428
12.744873004879592,45.79865796117143
12.744873004879592,45.82043108552857
12.744873004879592,45.842204209885715
12.744873004879592,45.863977334242854
12.744873004879592,45.8857504586
12.744873004879592,45.90752358295714
12.744873004879592,45.929296707314286
12.744873004879592,45.951069831671425
12.744873004879592,45.97284295602857
12.744873004879592,45.99461608038571
12.744873004879592,46.01638920474286
12.744873004879592,46.0381623291
12.744873004879592,46.05993545345714
12.744873004879592,46.08170857781428
12.744873004879592,46.10348170217143
12.744873004879592,46.12525482652857
12.744873004879592,46.147027950885715
12.744873004879592,46.168801075242854
12.744873004879592,46.1905741996
12.744873004879592,46.21234732395714
12.744873004879592,46.234120448314286
12.744873004879592,46.255893572671425
12.744873004879592,46.27766669702857
12.744873004879592,46.29943982138571
12.744873004879592,46.32121294574286
12.744873004879592,46.3429860701
12.744873004879592,46.36475919445714
12.744873004879592,46.38653231881428
12.744873004879592,46.40830544317143
12.744873004879592,46.43007856752857
12.744873004879592,46.451851691885715
12.744873004879592,46.473624816242854
12.744873004879592,46.4953979406
12.744873004879592,46.51717106495714
12.744873004879592,46.538944189314286
12.744873004879592,46.560717313671425
12.744873004879592,46.58249043802857
12.744873004879592,46.60426356238571
12.744873004879592,46.62603668674285
12.744873004879592,46.6478098111
12.777483562985715,45.5809267176
12.777483562985715,45.60269984195714
12.777483562985715,45.624472966314286
12.777483562985715,45.646246090671426
12.777483562985715,45.66801921502857
12.777483562985715,45.68979233938571
12.777483562985715,45.71156546374286
12.777483562985715,45.7333385881
12.777483562985715,45.75511171245714
12.777483562985715,45.77688483681428
12.777483562985715,45.79865796117143
12.777483562985715,45.82043108552857
12.777483562985715,45.842204209885715
12.777483562985715,45.863977334242854
12.777483562985715,45.8857504586
12.777483562985715,45.90752358295714
12.777483562985715,45.929296707314286
12.777483562985715,45.951069831671425
12.777483562985715,45.97284295602857
12.777483562985715,45.99461608038571
12.777483562985715,46.01638920474286
12.777483562985715,46.0381623291
12.777483562985715,46.05993545345714
12.777483562985715,46.08170857781428
12.777483562985715,46.10348170217143
12.777483562985715,46.12525482652857
12.777483562985715,46.147027950885715
12.777483562985715,46.168801075242854
12.777483562985715,46.1905741996
12.777483562985715,46.21234732395714
12.777483562985715,46.234120448314286
12.777483562985715,46.255893572671425
12.777483562985715,46.27766669702857
12.777483562985715,46.29943982138571
12.777483562985715,46.32121294574286
12.777483562985715,46.3429860701
12.777483562985715,46.36475919445714
12.777483562985715,46.38653231881428
12.777483562985715,46.40830544317143
12.777483562985715,46.43007856752857
12.777483562985715,46.451851691885715
12.777483562985715,46.473624816242854
12.777483562985715,46.4953979406
12.777483562985715,46.51717106495714
12.777483562985715,46.538944189314286
12.777483562985715,46.560717313671425
12.777483562985715,46.58249043802857
12.777483562985715,46.60426356238571
12.777483562985715,46.62603668674285
12.777483562985715,46.6478098111
12.810094121091836,45.5809267176
12.810094121091836,45.60269984195714
12.810094121091836,45.624472966314286
12.810094121091836,45.646246090671426
12.810094121091836,45.66801921502857
12.810094121091836,45.68979233938571
12.810094121091836,45.71156546374286
12.810094121091836,45.7333385881
12.810094121091836,45.75511171245714
12.810094121091836,45.77688483681428
12.810094121091836,45.79865796117143
12.810094121091836,45.82043108552857
12.810094121091836,45.842204209885715
12.810094121091836,45.863977334242854
12.810094121091836,45.8857504586
12.810094121091836,45.90752358295714
12.810094121091836,45.929296707314286
12.810094121091836,45.951069831671425
12.810094121091836,45.97284295602857
12.810094121091836,45.99461608038571
12.810094121091836,46.01638920474286
12.810094121091836,46.0381623291
12.810094121091836,46.05993545345714
12.810094121091836,46.08170857781428
12.810094121091836,46.10348170217143
12.810094121091836,46.12525482652857
12.810094121091836,46.147027950885715
12.810094121091836,46.168801075242854
12.810094121091836,46.1905741996
12.810094121091836,46.21234732395714
12.810094121091836,46.234120448314286
12.810094121091836,46.255893572671425
12.810094121091836,46.27766669702857
12.810094121091836,46.29943982138571
12.810094121091836,46.32121294574286
12.810094121091836,46.3429860701
12.810094121091836,46.36475919445714
12.810094121091836,46.38653231881428
12.810094121091836,46.40830544317143
12.810094121091836,46.43007856752857
12.810094121091836,46.451851691885715
12.810094121091836,46.473624816242854
12.810094121091836,46.4953979406
12.810094121091836,46.51717106495714
12.810094121091836,46.538944189314286
12.810094121091836,46.560717313671425
12.810094121091836,46.58249043802857
12.810094121091836,46.60426356238571
12.810094121091836,46.62603668674285
12.810094121091836,46.6478098111
12.84270467919796,45.5809267176
12.84270467919796,45.60269984195714
12.84270467919796,45.624472966314286
12.84270467919796,45.646246090671426
12.84270467919796,45.66801921502857
12.84270467919796,45.68979233938571
12.84270467919796,45.71156546374286
12.84270467919796,45.7333385881
12.84270467919796,45.75511171245714
12.84270467919796,45.77688483681428
12.84270467919796,45.79865796117143
12.84270467919796,45.82043108552857
12.84270467919796,45.842204209885715
12.84270467919796,45.863977334242854
12.84270467919796,45.8857504586
12.84270467919796,45.90752358295714
12.84270467919796,45.929296707314286
12.84270467919796,45.951069831671425
12.84270467919796,45.97284295602857
12.84270467919796,45.99461608038571
12.84270467919796,46.01638920474286
12.84270467919796,46.0381623291
12.84270467919796,46.05993545345714
12.84270467919796,46.08170857781428
12.84270467919796,46.10348170217143
12.84270467919796,46.12525482652857
12.84270467919796,46.147027950885715
12.84270467919796,46.168801075242854
12.84270467919796,46.1905741996
12.84270467919796,46.21234732395714
12.84270467919796,46.234120448314286
12.84270467919796,46.255893572671425
12.84270467919796,46.27766669702857
12.84270467919796,46.29943982138571
12.84270467919796,46.32121294574286
